product_id,date,stock_received,damaged_stock
284460,Oct-23,1,0
555121,Oct-23,1,1
376447,Oct-23,2,0
799952,Oct-23,2,0
487065,Oct-23,2,0
687218,Oct-23,1,1
300159,Oct-23,2,0
378287,Oct-23,1,0
689769,Oct-23,1,0
306177,Oct-23,1,1
692985,Oct-23,1,0
894539,Oct-23,1,0
700048,Oct-23,2,1
767398,Oct-23,2,1
219598,Oct-23,2,1
820973,Oct-23,2,0
927651,Oct-23,2,1
953175,Oct-23,1,1
57405,Oct-23,1,1
613942,Oct-23,2,0
123983,Oct-23,1,1
473929,Oct-23,2,1
382511,Oct-23,2,0
455083,Oct-23,1,0
378676,Oct-23,1,0
611575,Oct-23,1,1
621677,Oct-23,2,1
354409,Oct-23,2,1
461804,Oct-23,1,1
739448,Oct-23,1,1
366066,Oct-23,1,0
537274,Oct-23,1,0
154179,Oct-23,1,1
478531,Oct-23,2,0
77308,Oct-23,2,1
552883,Oct-23,1,1
500633,Oct-23,1,1
563740,Oct-23,1,1
952168,Oct-23,1,1
914071,Oct-23,1,1
481843,Oct-23,1,1
60619,Oct-23,1,1
118820,Oct-23,1,1
962054,Oct-23,1,1
652118,Oct-23,1,1
644847,Oct-23,2,1
709916,Oct-23,2,0
63769,Oct-23,1,1
853932,Oct-23,1,1
951463,Oct-23,1,0
243235,Oct-23,1,1
525531,Oct-23,2,0
726958,Oct-23,2,0
425341,Oct-23,2,0
771228,Oct-23,2,0
566052,Oct-23,2,0
26060,Oct-23,1,1
39154,Oct-23,1,0
70969,Oct-23,2,1
952124,Oct-23,1,0
818522,Oct-23,1,0
329351,Oct-23,1,0
337168,Oct-23,1,1
839170,Oct-23,1,0
361361,Oct-23,2,1
378230,Oct-23,2,1
118820,Oct-23,1,0
228286,Oct-23,1,1
611575,Oct-23,1,0
53833,Oct-23,2,0
120532,Oct-23,1,1
807452,Oct-23,1,1
18035,Oct-23,1,0
435929,Oct-23,1,0
968887,Oct-23,2,1
365133,Oct-23,2,0
799688,Oct-23,1,0
726958,Oct-23,1,0
771228,Oct-23,2,1
11422,Oct-23,1,0
812607,Oct-23,1,1
952124,Oct-23,2,3
883013,Oct-23,1,0
183929,Oct-23,1,1
487065,Oct-23,1,0
734789,Oct-23,2,0
567671,Oct-23,1,1
712003,Oct-23,1,0
962054,Oct-23,1,0
305754,Oct-23,1,1
764014,Oct-23,1,1
897083,Oct-23,1,1
34200,Oct-23,1,1
784827,Oct-23,2,0
51036,Oct-23,2,1
799459,Oct-23,2,0
298985,Oct-23,2,0
847349,Oct-23,1,0
462526,Oct-23,2,0
67197,Oct-23,1,1
880510,Oct-23,2,1
799952,Oct-23,1,1
491521,Oct-23,1,1
451933,Oct-23,2,0
820541,Oct-23,1,1
747801,Oct-23,1,1
739534,Oct-23,1,0
448752,Oct-23,2,0
927651,Oct-23,2,0
557908,Oct-23,1,0
33797,Oct-23,1,1
349294,Oct-23,2,0
891833,Oct-23,2,1
659290,Oct-23,1,0
690565,Oct-23,2,1
914071,Oct-23,1,1
319388,Oct-23,1,0
378676,Oct-23,1,0
679865,Oct-23,2,0
993331,Oct-23,2,1
36412,Oct-23,1,1
34200,Oct-23,2,1
256051,Oct-23,1,0
970529,Oct-23,1,1
153019,Oct-23,1,0
965755,Oct-23,2,1
516376,Oct-23,2,1
478531,Oct-23,2,1
818990,Oct-23,2,1
41853,Oct-23,2,0
798639,Oct-23,1,1
734789,Oct-23,1,0
667163,Oct-23,2,0
378676,Oct-23,1,1
890232,Oct-23,1,1
33955,Oct-23,1,0
692985,Oct-23,2,1
903336,Oct-23,2,1
937542,Oct-23,1,1
317242,Oct-23,1,1
552496,Oct-23,1,0
365133,Oct-23,2,1
799688,Oct-23,1,1
820973,Oct-23,1,0
927651,Oct-23,1,0
243235,Oct-23,1,0
566052,Oct-23,1,1
799459,Oct-23,1,1
77308,Oct-23,1,0
487065,Oct-23,1,1
962591,Oct-23,1,0
667163,Oct-23,1,0
621677,Oct-23,2,0
993331,Oct-23,1,1
91670,Oct-23,1,1
490939,Oct-23,1,0
726958,Oct-23,2,1
677169,Oct-23,1,0
33797,Oct-23,2,1
714999,Oct-23,1,0
961614,Oct-23,2,1
378230,Oct-23,1,1
832348,Oct-23,2,1
962591,Oct-23,1,1
681063,Oct-23,2,1
679321,Oct-23,1,0
721521,Oct-23,2,0
692985,Oct-23,2,0
451933,Oct-23,1,1
704868,Oct-23,2,1
968887,Oct-23,1,0
709916,Oct-23,1,1
767398,Oct-23,1,0
615545,Oct-23,2,0
6405,Oct-23,1,1
799459,Oct-23,1,0
673058,Oct-23,1,0
114414,Oct-23,1,1
500739,Oct-23,1,1
592784,Oct-23,1,0
378230,Oct-23,1,0
602241,Oct-23,1,1
712307,Oct-23,1,0
623234,Oct-23,1,0
925482,Oct-23,1,0
365133,Oct-23,1,1
753354,Oct-23,1,0
490939,Oct-23,1,1
124290,Oct-23,2,0
859361,Oct-23,2,1
63769,Oct-23,1,0
684939,Oct-23,2,0
706112,Oct-23,2,0
196719,Oct-23,1,1
14145,Oct-23,1,0
540618,Oct-23,2,1
305754,Oct-23,1,1
34200,Oct-23,2,0
784827,Oct-23,1,1
661577,Oct-23,1,1
564692,Oct-23,1,1
673058,Oct-23,1,1
516376,Nov-23,2,0
349294,Nov-23,2,0
77308,Nov-23,2,0
654297,Nov-23,1,1
462526,Nov-23,2,0
376447,Nov-23,1,1
67197,Nov-23,2,0
257719,Nov-23,2,0
799952,Nov-23,1,0
324809,Nov-23,1,0
839170,Nov-23,2,1
455083,Nov-23,1,1
592784,Nov-23,2,1
654623,Nov-23,1,1
990993,Nov-23,1,0
602241,Nov-23,1,0
587420,Nov-23,2,0
832348,Nov-23,2,0
481843,Nov-23,1,1
171602,Nov-23,1,0
962591,Nov-23,2,0
194682,Nov-23,1,0
398340,Nov-23,1,0
187399,Nov-23,2,0
272170,Nov-23,1,0
721521,Nov-23,2,0
901144,Nov-23,2,0
876139,Nov-23,1,0
903336,Nov-23,2,1
120532,Nov-23,1,0
354409,Nov-23,1,0
937542,Nov-23,1,0
131136,Nov-23,1,0
287070,Nov-23,2,1
679865,Nov-23,1,1
317242,Nov-23,1,0
327290,Nov-23,2,0
993331,Nov-23,2,0
552496,Nov-23,1,0
91670,Nov-23,1,0
677542,Nov-23,1,0
604184,Nov-23,1,1
894539,Nov-23,1,1
968887,Nov-23,1,0
448752,Nov-23,1,0
365133,Nov-23,1,0
767398,Nov-23,2,1
753354,Nov-23,1,1
140489,Nov-23,1,0
219598,Nov-23,2,0
449106,Nov-23,2,0
367391,Nov-23,1,0
930284,Nov-23,1,0
82484,Nov-23,1,0
942001,Nov-23,1,0
661577,Nov-23,1,0
373536,Nov-23,1,0
564692,Nov-23,1,0
131748,Nov-23,1,0
256783,Nov-23,1,1
186168,Nov-23,2,1
525531,Nov-23,2,0
913428,Nov-23,1,0
760828,Nov-23,1,0
677169,Nov-23,1,0
706112,Nov-23,1,0
837480,Nov-23,1,0
137909,Nov-23,1,0
264803,Nov-23,1,0
851978,Nov-23,1,0
992178,Nov-23,1,0
123983,Nov-23,2,0
298985,Nov-23,2,1
240179,Nov-23,2,0
673058,Nov-23,1,0
114414,Nov-23,1,0
848226,Nov-23,1,1
222892,Nov-23,1,1
39154,Nov-23,1,0
812607,Nov-23,2,0
818990,Nov-23,2,0
473929,Nov-23,1,0
952124,Nov-23,2,1
397973,Nov-23,1,0
555121,Nov-23,1,0
376447,Nov-23,2,0
41853,Nov-23,2,0
257719,Nov-23,1,0
891833,Nov-23,2,1
833557,Nov-23,2,0
592784,Nov-23,2,0
487065,Nov-23,1,0
952168,Nov-23,1,0
914071,Nov-23,2,0
962591,Nov-23,1,1
107548,Nov-23,2,0
561860,Nov-23,1,0
513199,Nov-23,1,0
962054,Nov-23,1,1
378676,Nov-23,2,1
890232,Nov-23,2,1
305754,Nov-23,1,1
491314,Nov-23,1,0
621677,Nov-23,1,0
901144,Nov-23,1,0
945635,Nov-23,1,0
760684,Nov-23,1,1
937542,Nov-23,1,1
679865,Nov-23,1,0
317242,Nov-23,1,0
327290,Nov-23,1,0
461804,Nov-23,1,2
36412,Nov-23,2,0
435929,Nov-23,2,0
455755,Nov-23,1,0
747801,Nov-23,2,0
604184,Nov-23,1,0
697683,Nov-23,1,1
739534,Nov-23,1,1
968887,Nov-23,2,0
133542,Nov-23,2,0
473647,Nov-23,1,0
672059,Nov-23,1,0
803607,Nov-23,1,0
63769,Nov-23,1,0
140154,Nov-23,2,0
256051,Nov-23,1,1
853932,Nov-23,1,0
433521,Nov-23,1,0
953175,Nov-23,1,0
942001,Nov-23,1,1
120385,Nov-23,1,1
661577,Nov-23,2,0
951463,Nov-23,1,0
186168,Nov-23,1,0
613942,Nov-23,1,1
771228,Nov-23,2,0
677169,Nov-23,2,0
274207,Nov-23,2,0
557908,Nov-23,1,0
837480,Nov-23,1,0
992178,Nov-23,1,0
240179,Nov-23,1,0
848226,Nov-23,2,0
516376,Nov-23,2,0
196719,Nov-23,1,0
478531,Nov-23,2,0
70969,Nov-23,2,0
397973,Nov-23,2,0
555121,Nov-23,1,0
818522,Nov-23,1,0
376447,Nov-23,1,0
136533,Nov-23,2,0
15314,Nov-23,2,0
329351,Nov-23,1,0
883013,Nov-23,2,0
592784,Nov-23,1,0
578097,Nov-23,1,0
734789,Nov-23,1,0
690565,Nov-23,2,0
961614,Nov-23,1,0
654623,Nov-23,1,0
313754,Nov-23,1,0
378230,Nov-23,2,0
542300,Nov-23,1,0
587420,Nov-23,1,0
491521,Nov-23,2,0
914071,Nov-23,1,0
991434,Nov-23,1,0
171602,Nov-23,2,0
962591,Nov-23,1,0
107548,Nov-23,1,0
228286,Nov-23,2,0
712003,Nov-23,1,0
712307,Nov-23,1,0
513199,Nov-23,2,0
398340,Nov-23,1,0
470449,Nov-23,2,0
623234,Nov-23,2,0
611575,Nov-23,2,0
721521,Nov-23,1,0
53833,Nov-23,1,0
120532,Nov-23,1,0
945635,Nov-23,1,0
760684,Nov-23,1,0
354409,Nov-23,1,0
287070,Nov-23,1,0
327290,Nov-23,2,0
993331,Nov-23,1,0
807452,Nov-23,1,0
461804,Nov-23,1,0
820541,Nov-23,2,0
455755,Nov-23,1,0
677542,Nov-23,1,0
697683,Nov-23,1,0
709916,Nov-23,1,0
385113,Nov-23,1,0
672059,Nov-23,2,0
803607,Nov-23,1,0
124290,Nov-23,1,0
859361,Nov-23,1,0
684939,Nov-23,1,0
219598,Nov-23,1,0
366066,Nov-23,1,0
6405,Nov-23,1,0
853932,Nov-23,2,0
970529,Nov-23,1,0
820973,Nov-23,1,0
927651,Nov-23,1,0
440875,Nov-23,1,0
707935,Nov-23,1,0
585299,Nov-23,1,0
120385,Nov-23,1,0
52729,Nov-23,1,0
661577,Nov-23,2,0
256783,Nov-23,1,0
525531,Nov-23,1,0
757274,Nov-23,1,0
642612,Nov-23,2,0
784673,Nov-23,2,0
425341,Nov-23,1,0
771228,Nov-23,1,0
451812,Nov-23,2,0
274207,Nov-23,1,0
706112,Nov-23,1,0
587645,Nov-23,2,0
566052,Nov-23,1,0
137909,Nov-23,2,0
33797,Nov-23,1,0
123983,Nov-23,2,0
444361,Nov-23,1,0
114414,Nov-23,1,0
153019,Nov-23,2,0
222892,Nov-23,1,0
478531,Nov-23,2,0
14145,Nov-23,1,0
349294,Nov-23,1,0
847349,Nov-23,1,0
552883,Nov-23,1,0
397973,Nov-23,1,0
217710,Nov-23,1,0
89084,Nov-23,1,0
382511,Nov-23,1,0
891833,Nov-23,1,0
799952,Nov-23,2,0
839170,Nov-23,1,0
183929,Nov-23,1,0
291238,Nov-23,2,0
542300,Nov-23,2,0
602241,Nov-23,2,0
587420,Nov-23,1,0
481843,Nov-23,2,0
540618,Nov-23,2,0
328457,Nov-23,2,0
712307,Nov-23,2,0
378676,Nov-23,2,0
969851,Nov-23,2,0
305754,Nov-23,2,0
491314,Nov-23,2,0
131937,Nov-23,1,0
606256,Nov-23,1,0
925482,Nov-23,1,0
306177,Nov-23,2,0
721521,Nov-23,1,0
487931,Nov-23,1,0
764014,Nov-23,2,0
903336,Nov-23,2,0
945635,Nov-23,2,0
760684,Nov-23,1,0
937542,Nov-23,1,0
287070,Nov-23,2,0
451933,Nov-23,2,0
18035,Nov-23,2,0
820541,Nov-23,1,0
604184,Nov-23,1,0
697683,Nov-23,1,0
709916,Nov-23,1,0
365133,Nov-23,1,0
863930,Nov-23,2,0
9436,Nov-23,2,0
112390,Nov-23,2,0
799688,Nov-23,2,0
859361,Nov-23,1,0
449106,Nov-23,1,0
615545,Nov-23,1,0
366066,Nov-23,1,0
600767,Nov-23,1,0
6405,Nov-23,1,0
970529,Nov-23,2,0
367391,Nov-23,2,0
432617,Nov-23,1,0
57405,Nov-23,1,0
585299,Nov-23,1,0
243235,Nov-23,2,0
723678,Nov-23,1,0
677169,Nov-23,1,0
706112,Nov-23,2,0
566052,Nov-23,1,0
992178,Nov-23,2,0
56589,Nov-23,2,0
237083,Nov-23,1,0
298985,Nov-23,1,0
240179,Nov-23,1,0
673058,Nov-23,2,0
153019,Nov-23,1,0
11422,Nov-23,2,0
890623,Nov-23,1,0
478531,Nov-23,1,0
812607,Nov-23,1,0
871592,Nov-23,2,0
89084,Nov-23,2,0
382511,Nov-23,2,0
41853,Nov-23,1,0
741341,Nov-23,1,0
329351,Nov-23,1,0
833557,Nov-23,1,0
839170,Nov-23,2,0
578097,Nov-23,1,0
949818,Nov-23,1,0
361361,Nov-23,1,0
658389,Nov-23,1,0
762527,Nov-23,2,0
952168,Nov-23,1,0
587420,Nov-23,2,0
567671,Nov-23,2,0
481843,Nov-23,1,0
319388,Nov-23,2,0
378287,Nov-23,1,0
712307,Nov-23,1,0
969851,Nov-23,1,0
652118,Nov-23,1,0
876139,Nov-23,1,0
644847,Nov-23,2,0
807452,Nov-23,2,0
604184,Nov-23,1,0
448752,Nov-23,1,0
9436,Nov-23,1,0
753354,Nov-23,2,0
63769,Nov-23,1,0
256051,Nov-23,1,0
615545,Nov-23,1,0
784827,Nov-23,1,0
51036,Nov-23,1,0
432617,Nov-23,1,0
256783,Nov-23,2,0
642612,Nov-23,1,0
784673,Nov-23,1,0
723678,Nov-23,1,0
451812,Nov-23,1,0
566052,Nov-23,2,0
799459,Nov-23,1,0
851978,Nov-23,1,0
444361,Nov-23,2,0
39154,Nov-23,2,0
847349,Nov-23,1,0
871592,Nov-23,1,0
462526,Nov-23,1,0
880510,Nov-23,1,0
257719,Nov-23,1,0
324809,Nov-23,2,0
183929,Nov-23,2,0
658389,Nov-23,1,0
491521,Nov-23,1,0
687218,Nov-23,2,0
228286,Nov-23,2,0
969851,Nov-23,1,0
305754,Nov-23,1,0
33955,Nov-23,2,0
606256,Nov-23,1,0
652118,Nov-23,2,0
53833,Nov-23,2,0
903336,Nov-23,1,0
945635,Nov-23,1,0
552496,Nov-23,1,0
589812,Nov-23,1,0
739534,Nov-23,1,0
473647,Nov-23,1,0
647462,Nov-23,1,0
753354,Nov-23,1,0
490939,Nov-23,1,0
672059,Nov-23,1,0
799688,Nov-23,2,0
970529,Nov-23,1,0
820973,Nov-23,1,0
243235,Nov-23,2,0
256783,Nov-23,2,0
913428,Nov-23,1,0
425341,Nov-23,1,0
26060,Nov-23,1,0
123983,Nov-23,1,0
679284,Nov-23,2,0
871592,Nov-23,1,0
77308,Nov-23,2,0
552883,Nov-23,2,0
952124,Nov-23,2,0
136533,Nov-23,1,0
741341,Nov-23,2,0
500739,Nov-23,2,0
500633,Nov-23,1,0
337168,Nov-23,2,0
659290,Nov-23,1,0
839170,Nov-23,1,0
578097,Nov-23,1,0
961614,Nov-23,1,0
563740,Nov-23,2,0
171602,Nov-23,2,0
328457,Nov-23,1,0
681063,Nov-23,2,0
118820,Nov-23,2,0
228286,Nov-23,1,0
561860,Nov-23,1,0
491314,Nov-23,2,0
954722,Nov-23,1,0
623234,Nov-23,1,0
901144,Nov-23,1,0
131136,Nov-23,2,0
287070,Nov-23,1,0
679865,Nov-23,2,0
336847,Nov-23,2,0
144124,Nov-23,1,0
747801,Nov-23,2,0
700048,Nov-23,1,0
767398,Nov-23,1,0
863930,Nov-23,1,0
490939,Nov-23,1,0
803607,Nov-23,2,0
4452,Nov-23,1,0
82484,Nov-23,1,0
953175,Nov-23,1,0
57405,Nov-23,1,0
243235,Nov-23,1,0
564692,Nov-23,1,0
131748,Nov-23,1,0
760828,Nov-23,2,0
451812,Nov-23,1,0
274207,Nov-23,2,0
154179,Nov-23,1,0
669378,Nov-23,2,0
890623,Nov-23,2,0
222892,Nov-23,1,0
516376,Nov-23,1,0
34186,Nov-23,2,0
473929,Nov-23,1,0
952124,Nov-23,1,0
818522,Nov-23,2,0
217710,Nov-23,2,0
888807,Nov-23,1,0
891833,Nov-23,1,0
741341,Nov-23,2,0
378230,Nov-23,1,0
990993,Nov-23,2,0
762527,Nov-23,1,0
491521,Nov-23,2,0
991434,Nov-23,2,0
687218,Nov-23,1,0
300159,Nov-23,1,0
667163,Nov-23,2,0
305754,Nov-23,1,0
470449,Nov-23,1,0
623234,Nov-23,1,0
53833,Nov-23,2,0
903336,Nov-23,1,0
354409,Nov-23,1,0
490602,Nov-23,1,0
131136,Nov-23,1,0
747801,Nov-23,3,0
700048,Nov-23,3,0
140154,Nov-23,3,0
853932,Nov-23,3,0
820973,Nov-23,3,0
433521,Nov-23,2,0
726958,Nov-23,3,0
274207,Nov-23,3,0
706112,Nov-23,1,0
557908,Nov-23,1,0
264803,Nov-23,3,0
26060,Nov-23,2,0
33797,Nov-23,2,0
237083,Nov-23,3,0
154179,Nov-23,2,0
673058,Nov-23,3,0
11422,Nov-23,3,0
14145,Nov-23,3,0
349294,Nov-23,3,0
654297,Nov-23,3,0
70969,Nov-23,3,0
555121,Nov-23,2,0
217710,Nov-23,3,0
146840,Nov-23,2,0
89084,Nov-23,1,0
798639,Nov-23,3,0
455083,Nov-23,1,0
949818,Nov-23,3,0
563740,Nov-23,2,0
319388,Nov-23,3,0
194682,Nov-23,2,0
681063,Nov-23,3,0
679321,Nov-23,2,0
378287,Nov-23,3,0
118820,Nov-23,3,0
890232,Nov-23,3,0
689769,Nov-23,2,0
470449,Nov-23,1,0
623234,Nov-23,1,0
692985,Nov-23,3,0
764014,Nov-23,1,0
490602,Nov-23,2,0
993331,Nov-23,3,0
451933,Nov-23,3,0
455755,Nov-23,3,0
894539,Nov-23,2,0
133542,Nov-23,3,0
112390,Nov-23,3,0
490939,Nov-23,2,0
672059,Nov-23,2,0
140489,Nov-23,3,0
492958,Nov-23,2,0
684939,Nov-23,3,0
449106,Nov-23,3,0
51036,Nov-23,3,0
4452,Nov-23,3,0
564692,Nov-23,2,0
537274,Nov-23,3,0
723678,Nov-23,2,0
557908,Nov-23,3,0
154179,Nov-23,3,0
679284,Nov-23,3,0
153019,Nov-23,1,0
39154,Nov-23,2,0
473929,Nov-23,2,0
376447,Nov-23,1,0
888807,Nov-23,3,0
734789,Nov-23,3,0
690565,Nov-23,3,0
961614,Nov-23,2,0
567671,Nov-23,3,0
107548,Nov-23,2,0
328457,Nov-23,2,0
561860,Nov-23,2,0
365132,Nov-23,3,0
689769,Nov-23,3,0
398340,Nov-23,2,0
491314,Nov-23,3,0
606256,Nov-23,2,0
652118,Nov-23,2,0
187399,Nov-23,3,0
621677,Nov-23,2,0
306177,Nov-23,1,0
487931,Nov-23,3,0
53833,Nov-23,1,0
760684,Nov-23,2,0
354409,Nov-23,2,0
317242,Nov-23,3,0
455755,Nov-23,1,0
589812,Nov-23,1,0
897083,Nov-23,3,0
385113,Nov-23,2,0
63769,Nov-23,3,0
256051,Nov-23,1,0
600767,Nov-23,2,0
52729,Nov-23,3,0
913428,Nov-23,2,0
760828,Nov-23,3,0
837480,Nov-23,2,0
799459,Nov-23,2,0
123983,Nov-23,3,0
298985,Nov-23,1,0
552883,Nov-23,2,0
500739,Nov-23,3,0
455083,Nov-23,2,0
183929,Nov-23,3,0
592784,Nov-23,3,0
578097,Nov-23,2,0
734789,Nov-23,2,0
952168,Nov-23,1,0
491521,Nov-23,1,0
832348,Nov-23,3,0
991434,Nov-23,2,0
319388,Nov-23,3,0
60619,Nov-23,2,0
300159,Nov-23,2,0
712003,Nov-23,2,0
962054,Nov-23,2,0
532965,Nov-23,2,0
606256,Nov-23,1,0
937542,Nov-23,2,0
490602,Nov-23,1,0
461804,Nov-23,2,0
36412,Nov-23,3,0
455755,Nov-23,2,0
91670,Nov-23,1,0
336847,Nov-23,3,0
144124,Nov-23,3,0
747801,Nov-23,1,0
968887,Nov-23,3,0
739448,Nov-23,3,0
700048,Nov-23,2,0
753354,Nov-23,2,0
124290,Nov-23,1,0
799688,Nov-23,1,0
613942,Nov-23,1,0
706112,Nov-23,2,0
557908,Nov-23,2,0
587645,Nov-23,2,0
264803,Nov-23,2,0
56589,Nov-23,2,0
679284,Nov-23,3,0
153019,Nov-23,2,0
890623,Nov-23,1,0
965755,Nov-23,1,0
871592,Nov-23,2,0
654297,Nov-23,2,0
136533,Nov-23,2,0
67197,Nov-23,3,0
337168,Nov-23,2,0
602241,Nov-23,3,0
832348,Nov-23,2,0
712003,Nov-23,1,0
532965,Nov-23,3,0
365132,Nov-23,1,0
131937,Nov-23,2,0
131136,Nov-23,1,0
461804,Nov-23,3,0
704868,Nov-23,3,0
144124,Nov-23,2,0
589812,Nov-23,3,0
647462,Nov-23,2,0
51036,Nov-23,3,0
131748,Nov-23,2,0
537274,Nov-23,2,0
642612,Nov-23,2,0
516376,Nov-23,3,0
818990,Nov-23,3,0
888807,Nov-23,2,0
15314,Nov-23,1,0
500739,Nov-23,3,0
500633,Nov-23,2,0
329351,Nov-23,3,0
833557,Nov-23,3,0
337168,Nov-23,1,0
659290,Nov-23,2,0
690565,Nov-23,1,0
361361,Nov-23,1,0
762527,Nov-23,3,0
540618,Nov-23,2,0
689769,Nov-23,1,0
925482,Nov-23,3,0
611575,Nov-23,1,0
692985,Nov-23,3,0
876139,Nov-23,1,0
937542,Nov-23,2,0
36412,Nov-23,2,0
18035,Nov-23,2,0
739448,Nov-23,2,0
897083,Nov-23,1,0
448752,Nov-23,3,0
365133,Nov-23,2,0
112390,Nov-23,1,0
492958,Nov-23,3,0
366066,Nov-23,1,0
433521,Nov-23,1,0
440875,Nov-23,3,0
373536,Nov-23,3,0
757274,Nov-23,3,0
642612,Nov-23,1,0
677169,Nov-23,2,0
851978,Nov-23,2,0
56589,Nov-23,3,0
848226,Nov-23,3,0
34186,Nov-23,2,0
14145,Nov-23,3,0
714999,Nov-23,3,0
798639,Nov-23,2,0
324809,Nov-23,1,0
883013,Nov-23,2,0
839170,Nov-23,3,0
361361,Nov-23,3,0
378230,Nov-23,3,0
658389,Nov-23,2,0
667163,Nov-23,3,0
954722,Nov-23,3,0
652118,Nov-23,3,0
187399,Nov-23,3,0
272170,Nov-23,2,0
692985,Nov-23,1,0
876139,Nov-23,1,0
327290,Nov-23,1,0
18035,Nov-23,3,0
435929,Nov-23,2,0
820541,Nov-23,1,0
91670,Nov-23,2,0
894539,Nov-23,3,0
647462,Nov-23,1,0
34200,Nov-23,3,0
672059,Nov-23,3,0
492958,Nov-23,2,0
219598,Nov-23,3,0
784827,Nov-23,3,0
537274,Nov-23,3,0
757274,Nov-23,2,0
965755,Nov-23,3,0
812607,Nov-23,1,0
888807,Nov-23,2,0
382511,Nov-23,1,0
880510,Nov-23,1,0
799952,Nov-23,1,0
883013,Nov-23,3,0
183929,Nov-23,3,0
949818,Nov-23,3,0
961614,Nov-23,1,0
654623,Nov-23,3,0
481843,Nov-23,2,0
890232,Nov-23,2,0
365132,Nov-23,2,0
606256,Nov-23,3,0
876139,Nov-23,2,0
120532,Nov-23,2,0
131136,Nov-23,1,0
679865,Nov-23,2,0
993331,Nov-23,2,0
94225,Nov-23,2,0
704868,Nov-23,3,0
589812,Nov-23,3,0
700048,Nov-23,3,0
9436,Nov-23,2,0
753354,Nov-23,1,0
490939,Nov-23,3,0
140489,Nov-23,2,0
799688,Nov-23,3,0
615545,Nov-23,2,0
51036,Nov-23,2,0
373536,Nov-23,2,0
537274,Nov-23,2,0
992178,Nov-23,3,0
444361,Nov-23,3,0
153019,Nov-23,3,0
848226,Nov-23,2,0
965755,Nov-23,3,0
196719,Nov-23,3,0
14145,Nov-23,2,0
349294,Nov-23,3,0
949818,Nov-23,2,0
654623,Nov-23,2,0
171602,Nov-23,1,0
962591,Nov-23,1,0
687218,Nov-23,3,0
194682,Nov-23,2,0
681063,Nov-23,2,0
667163,Nov-23,3,0
712307,Nov-23,2,0
764014,Nov-23,3,0
903336,Nov-23,3,0
120532,Nov-23,1,0
704868,Nov-23,2,0
91670,Nov-23,3,0
677542,Nov-23,1,0
739448,Nov-23,3,0
767398,Nov-23,1,0
473647,Nov-23,2,0
803607,Nov-23,3,0
219598,Nov-23,2,0
600767,Nov-23,2,0
707935,Nov-23,3,0
11422,Nov-23,3,0
669378,Nov-23,2,0
965755,Nov-23,2,0
34186,Nov-23,3,0
818990,Nov-23,2,0
741341,Nov-23,3,0
679321,Nov-23,3,0
398340,Nov-23,1,0
954722,Nov-23,2,0
131937,Nov-23,2,0
925482,Nov-23,2,0
692985,Nov-23,2,0
876139,Nov-23,2,0
807452,Nov-23,3,0
552496,Nov-23,2,0
897083,Nov-23,3,0
767398,Nov-23,2,0
799688,Nov-23,3,0
820973,Nov-23,2,0
930284,Nov-23,3,0
726958,Nov-23,3,0
613942,Nov-23,3,0
587645,Nov-23,3,0
473929,Nov-23,3,0
77308,Nov-23,1,0
146840,Nov-23,3,0
382511,Nov-23,3,0
891833,Nov-23,2,0
361361,Nov-23,2,0
313754,Nov-23,2,0
762527,Nov-23,1,0
832348,Nov-23,1,0
481843,Nov-23,3,0
540618,Nov-23,3,0
60619,Nov-23,1,0
328457,Nov-23,1,0
378676,Nov-23,3,0
532965,Nov-23,1,0
689769,Nov-23,1,0
969851,Nov-23,2,0
611575,Nov-23,3,0
435929,Nov-23,3,0
144124,Nov-23,2,0
697683,Nov-23,3,0
863930,Nov-23,2,0
385113,Nov-23,2,0
34200,Nov-23,2,0
859361,Nov-23,3,0
784827,Nov-23,2,0
927651,Nov-23,2,0
131748,Nov-23,2,0
186168,Nov-23,2,0
240179,Nov-23,3,0
114414,Nov-23,1,0
669378,Nov-23,3,0
871592,Nov-23,1,0
552883,Nov-23,3,0
891833,Nov-23,1,0
799952,Nov-23,2,0
798639,Nov-23,3,0
313754,Nov-23,2,0
567671,Nov-23,1,0
532965,Nov-23,3,0
721521,Nov-23,1,0
487931,Nov-23,2,0
903336,Nov-23,1,0
451933,Nov-23,3,0
94225,Nov-23,3,0
704868,Nov-23,1,0
820541,Nov-23,2,0
677542,Nov-23,3,0
739534,Nov-23,1,0
133542,Nov-23,2,0
367391,Nov-23,3,0
661577,Nov-23,3,0
587645,Nov-23,3,0
56589,Nov-23,3,0
444361,Nov-23,1,0
153019,Nov-23,1,0
478531,Nov-23,3,0
70969,Nov-23,2,0
500633,Nov-23,3,0
487065,Nov-23,2,0
361361,Nov-23,1,0
291238,Nov-23,2,0
762527,Nov-23,2,0
540618,Nov-23,3,0
681063,Nov-23,3,0
890232,Nov-23,1,0
187399,Nov-23,2,0
937542,Nov-23,1,0
644847,Nov-23,3,0
18035,Nov-23,3,0
455755,Nov-23,2,0
336847,Nov-23,1,0
448752,Nov-23,2,0
492958,Nov-23,3,0
6405,Nov-23,2,0
992178,Nov-23,2,0
26060,Nov-23,3,0
114414,Nov-23,2,0
812607,Nov-23,2,0
14145,Nov-23,1,0
847349,Nov-23,2,0
462526,Nov-23,1,0
146840,Nov-23,1,0
324809,Nov-23,3,0
313754,Nov-23,1,0
107548,Nov-23,1,0
33955,Nov-23,3,0
